comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     64             1000000     0           1           2             .009006      NA          .022620           .357243             .370615            .379583              301           147
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     1              10          0           1           2             .000413      NA          .000030           .000386             .000440            .000833              3             274
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1              100         0           1           2             .000717      NA          .000034           .000535             .000570            .001250              3             197
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     1              1000        0           1           2             .000720      NA          .000047           .000456             .000493            .001250              4             219
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1              10000       0           1           2             .000495      NA          .000198           .001051             .001248            .001666              5             343
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     1              100000      0           1           2             .000438      NA          .001362           .002601             .003250            .003750              22            911
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1              1000000     0           1           2             .000940      NA          .011031           .012957             .017123            .017916              172           1517
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1              10          0           1           2             .000736      NA          .000032           .000482             .000546            .001250              3             194
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1              100         0           1           2             .000409      NA          .000025           .000385             .000440            .000833              3             268
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     1              1000        0           1           2             .000406      NA          .000041           .000410             .000458            .000833              4             264
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     1              10000       0           1           2             .000410      NA          .000189           .000882             .001123            .001666              5             383
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1              100000      0           1           2             .000428      NA          .001448           .002609             .003188            .003750              22            1008
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1              1000000     0           1           2             .000869      NA          .010845           .013466             .017530            .018333              181           1453
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1              10          0           1           2             .000708      NA          .000029           .000463             .000482            .001250              3             197
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     1              100         0           1           2             .000728      NA          .000028           .000580             .000687            .001250              3             188
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1              1000        0           1           2             .000735      NA          .000047           .000483             .000549            .001250              4             227
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1              10000       0           1           2             .000721      NA          .000157           .000930             .001151            .002083              5             278
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     1              100000      0           1           2             .000455      NA          .001341           .002769             .003232            .003750              22            895
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     1              1000000     0           1           2             .000812      NA          .010926           .013230             .015999            .016666              200           1610
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     2              10          0           1           2             .000332      NA          .000025           .000809             .000858            .001250              3             191
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     2              100         0           1           2             .000958      NA          .000033           .000866             .000935            .002083              6             136
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     2              1000        0           1           2             .000571      NA          .000042           .000776             .000880            .001666              4             187
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     2              10000       0           1           2             .000649      NA          .000162           .001800             .002028            .002916              5             205
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     2              100000      0           1           2             .000655      NA          .001533           .003693             .004086            .005000              24            795
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     2              1000000     0           1           2             .001089      NA          .011344           .013662             .017552            .018750              174           1492
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     2              10          0           1           2             .000700      NA          .000029           .000820             .000855            .001666              3             150
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     2              100         0           1           2             .000568      NA          .000030           .000815             .000907            .001250              3             174
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     2              1000        0           1           2             .000571      NA          .000050           .000825             .000877            .001250              4             207
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     2              10000       0           1           2             .000459      NA          .000190           .001566             .001721            .002083              5             286
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     2              100000      0           1           2             .000325      NA          .001509           .003607             .004018            .004583              23            858
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     2              1000000     0           1           2             .001342      NA          .011514           .013929             .022850            .024166              185           1168
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     2              10          0           1           2             .000619      NA          .000026           .000915             .001145            .001666              3             126
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     2              100         0           1           2             .000350      NA          .000026           .000819             .000860            .001250              3             191
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     2              1000        0           1           2             .000953      NA          .000052           .001037             .001112            .002083              4             160
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     2              10000       0           1           2             .000581      NA          .000145           .001683             .002120            .002500              5             194
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     2              100000      0           1           2             .000712      NA          .001570           .003689             .004058            .005000              22            822
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     2              1000000     0           1           2             .000842      NA          .011465           .014008             .018223            .019166              189           1481
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     4              10          0           1           2             .000968      NA          .000034           .001758             .001900            .002916              3             102
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     4              100         0           1           2             .000938      NA          .000033           .001794             .001869            .002916              3             94
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     4              1000        0           1           2             .000926      NA          .000063           .001873             .002058            .002916              4             120
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     4              10000       0           1           2             .000923      NA          .000206           .003172             .003875            .005000              5             140
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     4              100000      0           1           2             .000806      NA          .001421           .006025             .006734            .007500              23            479
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     4              1000000     0           1           2             .001580      NA          .011458           .016750             .026160            .027500              180           1021
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     4              10          0           1           2             .000666      NA          .000032           .001616             .001712            .002500              3             112
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     4              100         0           1           2             .000750      NA          .000036           .001591             .001702            .002500              9             117
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     4              1000        0           1           2             .001028      NA          .000054           .001887             .002019            .002916              4             110
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     4              10000       0           1           2             .000950      NA          .000228           .003209             .004051            .005000              5             150
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     4              100000      0           1           2             .000984      NA          .001711           .006227             .006855            .007916              22            552
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     4              1000000     0           1           2             .001347      NA          .011475           .017096             .028930            .030416              179           932
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     4              10          0           1           2             .000697      NA          .000037           .001618             .001703            .002500              3             116
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     4              100         0           1           2             .000616      NA          .000033           .001625             .001699            .002500              3             114
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     4              1000        0           1           2             .000953      NA          .000053           .001892             .002010            .002916              4             106
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     4              10000       0           1           2             .000942      NA          .000209           .003242             .004288            .005416              5             134
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     4              100000      0           1           2             .000730      NA          .001633           .006026             .006846            .007500              22            547
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     4              1000000     0           1           2             .001338      NA          .011275           .017031             .028556            .029583              183           945
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     8              10          0           1           2             .001612      NA          .000049           .003594             .003724            .005416              3             64
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     8              100         0           1           2             .001492      NA          .000048           .003030             .003411            .005000              3             68
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     8              1000        0           1           2             .001564      NA          .000070           .003220             .003427            .005000              4             80
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     8              10000       0           1           2             .001297      NA          .000275           .006339             .007060            .008333              5             107
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     8              100000      0           1           2             .001261      NA          .001800           .010893             .012146            .013333              27            342
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     8              1000000     0           1           2             .002000      NA          .011620           .026044             .028644            .030833              198           946
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     8              10          0           1           2             .001585      NA          .000047           .003611             .003920            .005416              3             65
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     8              100         0           1           2             .001573      NA          .000042           .003282             .003613            .004583              3             67
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     8              1000        0           1           2             .001589      NA          .000073           .003489             .003715            .005416              4             72
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     8              10000       0           1           2             .001578      NA          .000257           .006341             .006918            .008750              5             96
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     8              100000      0           1           2             .000977      NA          .001637           .011232             .012649            .013750              27            308
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     8              1000000     0           1           2             .001902      NA          .012265           .026160             .027719            .029583              202           1024
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     8              10          0           1           2             .001587      NA          .000049           .003477             .003703            .005416              3             63
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     8              100         0           1           2             .001523      NA          .000050           .003199             .003379            .005000              3             71
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     8              1000        0           1           2             .001544      NA          .000075           .003220             .003398            .005000              4             81
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     8              10000       0           1           2             .001586      NA          .000277           .005972             .006932            .008750              5             101
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     8              100000      0           1           2             .000897      NA          .001568           .011119             .013403            .014583              25            285
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     8              1000000     0           1           2             .002049      NA          .012014           .025937             .027126            .029166              202           1029
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     16             10          0           1           2             .002084      NA          .000059           .006518             .006755            .008750              3             42
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     16             100         0           1           2             .002127      NA          .000058           .006504             .006752            .009166              3             42
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     16             1000        0           1           2             .001878      NA          .000089           .006712             .006937            .008750              4             51
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     16             10000       0           1           2             .002060      NA          .000310           .012136             .016357            .018333              5             53
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     16             100000      0           1           2             .002505      NA          .001985           .022323             .025942            .028333              24            177
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     16             1000000     0           1           2             .003379      NA          .012058           .052886             .076015            .078750              207           381
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     16             10          0           1           2             .001866      NA          .000056           .006694             .006952            .008750              3             43
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     16             100         0           1           2             .002074      NA          .000065           .006520             .006766            .008750              3             45
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     16             1000        0           1           2             .002499      NA          .000096           .006519             .006765            .009166              4             49
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     16             10000       0           1           2             .002023      NA          .000291           .012258             .013620            .015833              5             60
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     16             100000      0           1           2             .002441      NA          .001970           .022342             .025897            .028333              24            178
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     16             1000000     0           1           2             .003033      NA          .012666           .049814             .051849            .054583              208           576
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     16             10          0           1           2             .002357      NA          .000056           .006478             .006728            .009166              3             40
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     16             100         0           1           2             .002228      NA          .000068           .006485             .006785            .009166              3             43
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     16             1000        0           1           2             .002069      NA          .000089           .006533             .006785            .008750              4             52
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     16             10000       0           1           2             .002202      NA          .000261           .011726             .014133            .016250              5             52
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     16             100000      0           1           2             .001987      NA          .001957           .022024             .025952            .027916              22            179
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     16             1000000     0           1           2             .003168      NA          .012556           .050246             .056421            .059166              208           523
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     32             10          0           1           2             .004083      NA          .000068           .012969             .013424            .017500              3             24
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     32             100         0           1           2             .004472      NA          .000068           .012925             .013443            .017916              3             22
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     32             1000        0           1           2             .004075      NA          .000096           .012991             .013461            .017500              4             28
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     32             10000       0           1           2             .004036      NA          .000312           .023467             .025705            .030000              5             34
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     32             100000      0           1           2             .004550      NA          .002026           .043731             .049295            .053750              22            96
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     32             1000000     0           1           2             .004838      NA          .012668           .097159             .100650            .105000              208           299
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     32             10          0           1           2             .004474      NA          .000066           .012966             .013423            .017916              5             22
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     32             100         0           1           2             .004101      NA          .000069           .012963             .013440            .017500              3             25
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     32             1000        0           1           2             .004063      NA          .000090           .012993             .013460            .017500              4             27
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     32             10000       0           1           2             .004113      NA          .000331           .023313             .026997            .031250              5             33
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     32             100000      0           1           2             .004053      NA          .001984           .044881             .052829            .057083              24            89
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     32             1000000     0           1           2             .004954      NA          .012312           .097349             .100854            .105833              207           288
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     32             10          0           1           2             .003978      NA          .000059           .013060             .013535            .017500              3             22
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     32             100         0           1           2             .004481      NA          .000071           .012968             .013440            .017916              3             23
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     32             1000        0           1           2             .004085      NA          .000091           .012989             .013459            .017500              4             27
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     32             10000       0           1           2             .003971      NA          .000320           .024171             .029731            .033750              5             31
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     32             100000      0           1           2             .003810      NA          .002027           .044812             .051445            .055416              22            93
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     32             1000000     0           1           2             .004535      NA          .012770           .103194             .187477            .192083              208           165
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     64             10          0           1           2             .007701      NA          .000067           .026235             .027142            .035000              3             12
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     64             100         0           1           2             .008053      NA          .000072           .025900             .026803            .035000              3             12
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     64             1000        0           1           2             .008479      NA          .000097           .025815             .026789            .035416              4             13
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     64             10000       0           1           2             .008509      NA          .000305           .048534             .058883            .067500              5             14
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     64             100000      0           1           2             .008099      NA          .002013           .094010             .107573            .115833              24            44
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     64             1000000     0           1           2             .008410      NA          .012917           .192443             .200486            .209166              208           153
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     64             10          0           1           2             .007938      NA          .000068           .025993             .026890            .035000              3             12
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     64             100         0           1           2             .008273      NA          .000069           .025841             .026789            .035000              3             12
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     64             1000        0           1           2             .008051      NA          .000091           .025891             .026806            .035000              5             13
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     64             10000       0           1           2             .008062      NA          .000324           .046569             .053713            .062083              5             16
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     64             100000      0           1           2             .008473      NA          .001990           .092341             .102176            .110833              25            46
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     64             1000000     0           1           2             .008643      NA          .013338           .192863             .210390            .219166              208           151
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     64             10          0           1           2             .008460      NA          .000061           .025876             .026775            .035416              5             11
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     64             100         0           1           2             .008075      NA          .000068           .025872             .026779            .035000              3             12
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     64             1000        0           1           2             .008254      NA          .000097           .025860             .026800            .035000              4             13
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     64             10000       0           1           2             .008393      NA          .000320           .047508             .076829            .085416              5             11
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     64             100000      0           1           2             .008067      NA          .001992           .093594             .102226            .110416              25            46
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     64             1000000     0           1           2             .008455      NA          .013014           .193558             .210455            .218750              208           147
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1              10          0           1           2             .000704      NA          .000025           .000403             .000601            .001250              3             203
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1              100         0           1           2             .000408      NA          .000030           .000338             .000380            .000833              3             276
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     1              1000        0           1           2             .000421      NA          .000056           .000585             .000802            .001250              4             279
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1              10000       0           1           2             .000410      NA          .000258           .001523             .001995            .002500              7             328
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     1              100000      0           1           2             .000579      NA          .002211           .004146             .005683            .006250              48            912
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1              1000000     0           1           2             .002220      NA          .021868           .027183             .033041            .035000              374           1569
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     1              10          0           1           2             .000384      NA          .000028           .000330             .000357            .000833              3             275
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1              100         0           1           2             .000285      NA          .000030           .000332             .000358            .000833              3             313
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1              1000        0           1           2             .000743      NA          .000057           .000637             .000799            .001666              4             228
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1              10000       0           1           2             .000428      NA          .000319           .001477             .001998            .002500              7             379
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     1              100000      0           1           2             .000556      NA          .002343           .004134             .005726            .006250              47            977
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1              1000000     0           1           2             .002516      NA          .021422           .027171             .030435            .032500              360           1662
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     1              10          0           1           2             .000410      NA          .000025           .000354             .000392            .000833              3             257
